mid,text,doPass,bid,cid,VoteDate,ayes,naes,abstain,result
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB224,63,"2015-04-07 00:00:00",5,2,0,(PASS)
147504,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",1,CA_201520160SB332,63,"2015-04-07 00:00:00",7,0,0,(PASS)
147633,"Do pass",1,CA_201520160SB411,63,"2015-04-07 00:00:00",7,0,0,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB621,63,"2015-04-07 00:00:00",7,0,0,(PASS)
147504,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",1,CA_201520160SB666,63,"2015-04-07 00:00:00",6,0,1,(PASS)
147670,"Do pass as amended, but first amend, and re-refer to the Committee on [Environmental Quality]",1,CA_201520160SB180,52,"2015-04-07 00:00:00",8,3,0,(PASS)
147620,"Do pass, but first be re-referred to the Committee on [Environmental Quality]",1,CA_201520160SB350,52,"2015-04-07 00:00:00",8,3,0,(PASS)
147504,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",1,CA_201520160SB502,52,"2015-04-07 00:00:00",11,0,0,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB631,52,"2015-04-07 00:00:00",10,0,0,(PASS)
147670,"Do pass as amended, but first amend, and re-refer to the Committee on [Environmental Quality]",1,CA_201520160SB687,52,"2015-04-07 00:00:00",7,3,0,(PASS)
147633,"Do pass",1,CA_201520160SB693,52,"2015-04-07 00:00:00",9,0,0,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB726,52,"2015-04-07 00:00:00",11,0,0,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB21,51,"2015-04-07 00:00:00",3,1,0,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB365,51,"2015-04-07 00:00:00",3,1,0,(PASS)
147657,"Do pass and be ordered to the Consent Calendar",1,CA_201520160SB366,51,"2015-04-07 00:00:00",4,0,0,(PASS)
147504,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",1,CA_201520160SB417,51,"2015-04-07 00:00:00",4,0,0,(PASS)
3310,"Do pass.",1,CA_201520160AB312,22,"2015-04-07 00:00:00",6,1,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB670,22,"2015-04-07 00:00:00",11,0,0,(PASS)
147672,"Do pass as amended and be re-referred to the Committee on [Accountability and Administrative Review]",1,CA_201520160AB805,22,"2015-04-07 00:00:00",11,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB195,22,"2015-04-07 00:00:00",10,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB265,22,"2015-04-07 00:00:00",11,0,0,(PASS)
147638,"Do pass, but first be re-referred to the Committee on [Judiciary]",1,CA_201520160SB34,65,"2015-04-07 00:00:00",8,2,0,(PASS)
147622,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",1,CA_201520160SB241,65,"2015-04-07 00:00:00",11,0,0,(PASS)
147638,"Do pass, but first be re-referred to the Committee on [Judiciary]",1,CA_201520160SB249,65,"2015-04-07 00:00:00",11,0,0,(PASS)
147620,"Do pass, but first be re-referred to the Committee on [Environmental Quality]",1,CA_201520160SB189,49,"2015-04-06 00:00:00",7,1,0,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB408,49,"2015-04-06 00:00:00",9,0,0,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB531,49,"2015-04-06 00:00:00",9,0,0,(PASS)
147622,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",1,CA_201520160SB590,49,"2015-04-06 00:00:00",9,0,0,(PASS)
147658,"Be adopted and be ordered to the Consent Calendar",0,CA_201520160SCR25,49,"2015-04-06 00:00:00",9,0,0,(PASS)
147663,"ACR 42 QUIRK Concurrence in Senate Amendments",0,CA_201520160ACR42,435,"2015-04-06 12:20:48",78,0,2,(PASS)
147664,"AB 173 HOLDEN Assembly Third Reading",0,CA_201520160AB173,435,"2015-04-06 12:29:32",78,0,2,(PASS)
147656,"Do pass, but first be re-referred to the Committee on [Governmental Organization]",1,CA_201520160SB119,49,"2015-04-06 00:00:00",8,0,0,(PASS)
147657,"Do pass and be ordered to the Consent Calendar",1,CA_201520160SB146,49,"2015-04-06 00:00:00",9,0,0,(PASS)
147665,"AB 251 LEVINE Assembly Third Reading",0,CA_201520160AB251,435,"2015-04-06 12:30:50",50,28,2,(PASS)
147638,"Do pass, but first be re-referred to the Committee on [Judiciary]",1,CA_201520160SB438,65,"2015-04-07 00:00:00",11,0,0,(PASS)
147673,"Be adopted, but first be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",0,CA_201520160SCR2,65,"2015-04-07 00:00:00",11,0,0,(PASS)
147673,"Be adopted, but first be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",0,CA_201520160SCR12,65,"2015-04-07 00:00:00",11,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB72,12,"2015-04-07 00:00:00",18,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB81,12,"2015-04-07 00:00:00",18,0,0,(PASS)
147674,"Do pass as amended and be re-referred to the Committee on [Business and Professions]",1,CA_201520160AB159,12,"2015-04-07 00:00:00",17,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB187,12,"2015-04-07 00:00:00",16,0,0,(PASS)
147675,"Do pass as amended and be re-referred to the Committee on [Judiciary]",1,CA_201520160AB193,12,"2015-04-07 00:00:00",16,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB234,12,"2015-04-07 00:00:00",16,1,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB248,12,"2015-04-07 00:00:00",12,3,0,(PASS)
3310,"Do pass.",1,CA_201520160AB258,12,"2015-04-07 00:00:00",13,3,0,(PASS)
147617,"Do pass as amended, and be re-referred to the Committee on [Appropriations]  with recommendation: To Consent Calendar",1,CA_201520160AB294,12,"2015-04-07 00:00:00",18,0,0,(PASS)
147629,"Do pass as amended and be re-referred to the Committee on [Aging and Long-Term Care]",1,CA_201520160AB348,12,"2015-04-07 00:00:00",18,0,0,(PASS)
147617,"Do pass as amended, and be re-referred to the Committee on [Appropriations]  with recommendation: To Consent Calendar",1,CA_201520160AB389,12,"2015-04-07 00:00:00",18,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB444,12,"2015-04-07 00:00:00",18,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB503,12,"2015-04-07 00:00:00",17,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB648,12,"2015-04-07 00:00:00",19,0,0,(PASS)
147676,"Do pass and be re-referred to the Committee on [Aging and Long-Term Care]",1,CA_201520160AB664,12,"2015-04-07 00:00:00",17,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB690,12,"2015-04-07 00:00:00",18,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB763,12,"2015-04-07 00:00:00",17,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB918,12,"2015-04-07 00:00:00",18,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB1432,12,"2015-04-07 00:00:00",18,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB18,11,"2015-04-08 00:00:00",21,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB22,11,"2015-04-08 00:00:00",21,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB85,11,"2015-04-08 00:00:00",21,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB394,11,"2015-04-08 00:00:00",21,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB467,11,"2015-04-08 00:00:00",21,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB510,11,"2015-04-08 00:00:00",21,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB701,11,"2015-04-08 00:00:00",21,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB893,11,"2015-04-08 00:00:00",21,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB973,11,"2015-04-08 00:00:00",21,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB1188,11,"2015-04-08 00:00:00",21,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB1303,11,"2015-04-08 00:00:00",21,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1322,11,"2015-04-08 00:00:00",21,0,0,(PASS)
147622,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",1,CA_201520160SB260,58,"2015-04-08 00:00:00",7,0,0,(PASS)
147619,"Do pass as amended",1,CA_201520160SB426,58,"2015-04-08 00:00:00",7,0,0,(PASS)
147638,"Do pass, but first be re-referred to the Committee on [Judiciary]",1,CA_201520160SB585,58,"2015-04-08 00:00:00",6,0,0,(PASS)
147685,"Do pass, but first be re-referred to the Committee on [Governance and Finance] with the recommendation: To Consent Calendar",1,CA_201520160SB602,58,"2015-04-08 00:00:00",7,0,0,(PASS)
3310,"Do pass.",1,CA_201520160AB1,20,"2015-04-08 00:00:00",9,0,0,(PASS)
147687,"Do pass and be re-referred to the Committee on [Housing and Community Development]",1,CA_201520160AB204,20,"2015-04-08 00:00:00",9,0,0,(PASS)
147525,"Do pass and be re-referred to the Committee on [Privacy and Consumer Protection]",1,CA_201520160AB241,20,"2015-04-08 00:00:00",9,0,0,(PASS)
147688,"Do pass and be re-referred to the Committee on [Banking and Finance] with recommendation: To Consent Calendar",1,CA_201520160AB283,20,"2015-04-08 00:00:00",9,0,0,(PASS)
3310,"Do pass.",1,CA_201520160AB451,20,"2015-04-08 00:00:00",9,0,0,(PASS)
3310,"Do pass.",1,CA_201520160AB495,20,"2015-04-08 00:00:00",9,0,0,(PASS)
147689,"Do pass and be re-referred to the Committee on [Utilities and Commerce]",1,CA_201520160AB568,20,"2015-04-08 00:00:00",9,0,0,(PASS)
104835,"Do pass as amended.",1,CA_201520160AB644,20,"2015-04-08 00:00:00",9,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB778,20,"2015-04-08 00:00:00",9,0,0,(PASS)
3310,"Do pass.",1,CA_201520160AB823,20,"2015-04-08 00:00:00",9,0,0,(PASS)
3310,"Do pass.",1,CA_201520160AB896,20,"2015-04-08 00:00:00",7,1,1,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1009,20,"2015-04-08 00:00:00",8,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB1105,20,"2015-04-08 00:00:00",9,0,0,(PASS)
147719,"Be re-referred to the Committee on [Judiciary]",0,CA_201520160AB37,26,"2015-04-09 00:00:00",11,0,0,(PASS)
147720,"Be re-referred to the Committee on [Elections and Redistricting]",0,CA_201520160AB683,26,"2015-04-09 00:00:00",11,0,0,(PASS)
147721,"Be re-referred to the Committee on [Insurance]",0,CA_201520160AB686,26,"2015-04-09 00:00:00",11,0,0,(PASS)
147720,"Be re-referred to the Committee on [Elections and Redistricting]",0,CA_201520160AB800,26,"2015-04-09 00:00:00",11,0,0,(PASS)
147720,"Be re-referred to the Committee on [Elections and Redistricting]",0,CA_201520160AB1100,26,"2015-04-09 00:00:00",11,0,0,(PASS)
147722,"Be re-referred to the Committee on [Banking and Finance]",0,CA_201520160AB1230,26,"2015-04-09 00:00:00",11,0,0,(PASS)
147535,"Senate 3rd Reading SCR26 Beall",0,CA_201520160SCR26,452,"2015-03-23 14:45:00",32,0,7,(PASS)
147536,"Senate 3rd Reading SR19 Fuller",0,CA_201520160SR19,452,"2015-03-23 14:52:00",36,0,3,(PASS)
147537,"Senate 3rd Reading SB75    Committee On B. & F.R. (Leno)",0,CA_201520160SB75,452,"2015-03-23 15:09:00",23,13,3,(PASS)
147538,"Senate 3rd Reading SB76    Committee On B. & F.R. (Leno)",0,CA_201520160SB76,452,"2015-03-23 15:16:00",23,13,3,(PASS)
147539,"Senate 3rd Reading SB77    Committee On B. & F.R. (Leno)",0,CA_201520160SB77,452,"2015-03-23 15:16:00",23,13,3,(PASS)
147540,"Senate 3rd Reading SB78    Committee On B. & F.R. (Leno)",0,CA_201520160SB78,452,"2015-03-23 15:16:00",23,13,3,(PASS)
147541,"Senate 3rd Reading SB79    Committee On B. & F.R. (Leno)",0,CA_201520160SB79,452,"2015-03-23 15:16:00",23,13,3,(PASS)
147542,"Senate 3rd Reading SB80    Committee On B. & F.R. (Leno)",0,CA_201520160SB80,452,"2015-03-23 15:16:00",23,13,3,(PASS)
147543,"Senate 3rd Reading SB81    Committee On B. & F.R. (Leno)",0,CA_201520160SB81,452,"2015-03-23 15:16:00",23,13,3,(PASS)
147544,"Senate 3rd Reading SB82    Committee On B. & F.R. (Leno)",0,CA_201520160SB82,452,"2015-03-23 15:17:00",23,13,3,(PASS)
147545,"Senate 3rd Reading SB83    Committee On B. & F.R. (Leno)",0,CA_201520160SB83,452,"2015-03-23 15:17:00",23,13,3,(PASS)
147546,"Senate 3rd Reading SB84    Committee On B. & F.R. (Leno)",0,CA_201520160SB84,452,"2015-03-23 15:18:00",23,13,3,(PASS)
147547,"Senate 3rd Reading SB85    Committee On B. & F.R. (Leno)",0,CA_201520160SB85,452,"2015-03-23 15:18:00",23,13,3,(PASS)
147548,"Senate 3rd Reading SB86    Committee On B. & F.R. (Leno)",0,CA_201520160SB86,452,"2015-03-23 15:18:00",23,13,3,(PASS)
147549,"Senate 3rd Reading SB87    Committee On B. & F.R. (Leno)",0,CA_201520160SB87,452,"2015-03-23 15:19:00",23,13,3,(PASS)
147550,"Senate 3rd Reading SB88    Committee On B. & F.R. (Leno)",0,CA_201520160SB88,452,"2015-03-23 15:19:00",23,13,3,(PASS)
147551,"Senate 3rd Reading SB89    Committee On B. & F.R. (Leno)",0,CA_201520160SB89,452,"2015-03-23 15:19:00",23,13,3,(PASS)
147552,"Senate 3rd Reading SB90    Committee On B. & F.R. (Leno)",0,CA_201520160SB90,452,"2015-03-23 15:19:00",23,13,3,(PASS)
147553,"Senate 3rd Reading SB91    Committee On B. & F.R. (Leno)",0,CA_201520160SB91,452,"2015-03-23 15:20:00",23,13,3,(PASS)
147554,"Senate 3rd Reading SB92    Committee On B. & F.R. (Leno)",0,CA_201520160SB92,452,"2015-03-23 15:20:00",23,13,3,(PASS)
147555,"Senate 3rd Reading SB93    Committee On B. & F.R. (Leno)",0,CA_201520160SB93,452,"2015-03-23 15:20:00",23,13,3,(PASS)
147556,"Senate 3rd Reading SB94    Committee On B. & F.R. (Leno)",0,CA_201520160SB94,452,"2015-03-23 15:20:00",23,13,3,(PASS)
147557,"Senate 3rd Reading SB95    Committee On B. & F.R. (Leno)",0,CA_201520160SB95,452,"2015-03-23 15:21:00",23,13,3,(PASS)
147558,"Senate 3rd Reading SB96    Committee On B. & F.R. (Leno)",0,CA_201520160SB96,452,"2015-03-23 15:21:00",23,13,3,(PASS)
147559,"Senate 3rd Reading SB97    Committee On B. & F.R. (Leno)",0,CA_201520160SB97,452,"2015-03-23 15:21:00",23,13,3,(PASS)
147560,"Senate 3rd Reading SB98    Committee On B. & F.R. (Leno)",0,CA_201520160SB98,452,"2015-03-23 15:21:00",23,13,3,(PASS)
147561,"Senate 3rd Reading SB99    Committee On B. & F.R. (Leno)",0,CA_201520160SB99,452,"2015-03-23 15:22:00",23,13,3,(PASS)
147562,"Senate 3rd Reading SB100   Committee On B. & F.R. (Leno)",0,CA_201520160SB100,452,"2015-03-23 15:22:00",23,13,3,(PASS)
147563,"Senate 3rd Reading SB101   Committee On B. & F.R. (Leno)",0,CA_201520160SB101,452,"2015-03-23 15:22:00",23,13,3,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB156,21,"2015-04-13 00:00:00",8,0,0,(PASS)
147526,Reconsideration.,0,CA_201520160AB190,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB190,21,"2015-04-13 00:00:00",2,7,0,(FAIL)
147526,Reconsideration.,0,CA_201520160AB191,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB191,21,"2015-04-13 00:00:00",3,6,0,(FAIL)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB291,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB301,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB335,21,"2015-04-13 00:00:00",3,6,0,(FAIL)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB417,21,"2015-04-13 00:00:00",9,0,0,(PASS)
3310,"Do pass.",1,CA_201520160AB450,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147689,"Do pass and be re-referred to the Committee on [Utilities and Commerce]",1,CA_201520160AB590,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147627,"Do pass as amended and be re-referred to the Committee on [Transportation]",1,CA_201520160AB678,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147672,"Do pass as amended and be re-referred to the Committee on [Accountability and Administrative Review]",1,CA_201520160AB692,21,"2015-04-13 00:00:00",6,3,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB694,21,"2015-04-13 00:00:00",6,3,0,(PASS)
147750,"Do pass as amended and be re-referred to the Committee on [Water, Parks, and Wildlife]",1,CA_201520160AB761,21,"2015-04-13 00:00:00",8,1,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB815,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB864,21,"2015-04-13 00:00:00",7,1,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB876,21,"2015-04-13 00:00:00",7,2,0,(PASS)
147751,"Do pass and be re-referred to the Committee on [Environmental Safety and Toxic Materials]",1,CA_201520160AB888,21,"2015-04-13 00:00:00",7,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB901,21,"2015-04-13 00:00:00",8,1,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB985,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1004,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1045,21,"2015-04-13 00:00:00",6,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1062,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1089,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1159,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB1179,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1274,21,"2015-04-13 00:00:00",9,0,0,(PASS)
147718,"Placed on suspense file",0,CA_201520160SB599,46,"2015-04-20 00:00:00",7,0,0,(PASS)
147718,"Placed on suspense file",0,CA_201520160SB621,46,"2015-04-20 00:00:00",7,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB871,445,"2015-04-20 00:00:00",11,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB184,17,"2015-04-21 00:00:00",9,0,0,(PASS)
147730,"Be re-referred to the Committee on [Transportation]",0,CA_201520160AB1011,26,"2015-04-20 00:00:00",10,0,0,(PASS)
147491,"Be adopted. To third reading.",0,CA_201520160HR4,26,"2015-04-20 00:00:00",10,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB667,445,"2015-04-20 00:00:00",11,1,0,(PASS)
147675,"Do pass as amended and be re-referred to the Committee on [Judiciary]",1,CA_201520160AB722,445,"2015-04-20 00:00:00",9,2,0,(PASS)
147844,"Do pass and be re-referred to the Committee on [Accountability and Administrative Review]",1,CA_201520160AB351,17,"2015-04-21 00:00:00",8,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB413,17,"2015-04-21 00:00:00",9,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB419,17,"2015-04-21 00:00:00",9,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB484,17,"2015-04-21 00:00:00",8,1,0,(PASS)
147625,"Do pass and be re-referred to the Committee on [Revenue and Taxation]",1,CA_201520160AB582,17,"2015-04-21 00:00:00",8,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB680,17,"2015-04-21 00:00:00",9,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB826,17,"2015-04-21 00:00:00",9,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB866,17,"2015-04-21 00:00:00",9,0,0,(PASS)
147529,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",1,CA_201520160AB1093,17,"2015-04-21 00:00:00",9,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1125,17,"2015-04-21 00:00:00",8,0,0,(PASS)
147844,"Do pass and be re-referred to the Committee on [Accountability and Administrative Review]",1,CA_201520160AB1218,17,"2015-04-21 00:00:00",8,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1270,17,"2015-04-21 00:00:00",8,1,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB1286,17,"2015-04-21 00:00:00",9,0,0,(PASS)
147523,"Do pass. To Consent Calendar.",1,CA_201520160AB1444,17,"2015-04-21 00:00:00",9,0,0,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB27,45,"2015-04-21 00:00:00",3,0,0,(PASS)
147893,"AB 220 HOLDEN Consent Calendar Second Day Regular Session",0,CA_201520160AB220,435,"2015-04-23 10:01:20",78,0,2,(PASS)
147894,"AB 224 JONES-SAWYER Consent Calendar Second Day Regular Session",0,CA_201520160AB224,435,"2015-04-23 10:01:20",78,0,2,(PASS)
147895,"AB 249 OBERNOLTE Consent Calendar Second Day Regular Session",0,CA_201520160AB249,435,"2015-04-23 10:01:20",78,0,2,(PASS)
147517,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,CA_201520160SB697,52,"2015-04-21 00:00:00",11,0,0,(PASS)
147504,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",1,CA_201520160SB723,52,"2015-04-21 00:00:00",11,0,0,(PASS)
147896,"AB 274 E.S. & T.M. Consent Calendar Second Day Regular Session",0,CA_201520160AB274,435,"2015-04-23 10:01:20",78,0,2,(PASS)
147897,"AB 354 A & A.R. Consent Calendar Second Day Regular Session",0,CA_201520160AB354,435,"2015-04-23 10:01:20",78,0,2,(PASS)
147504,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",1,CA_201520160SB793,52,"2015-04-21 00:00:00",8,3,0,(PASS)
147892,"AB 163 WILLIAMS Consent Calendar Second Day Regular Session",0,CA_201520160AB163,435,"2015-04-23 10:01:20",78,0,2,(PASS)
147898,"AB 362 WALDRON Consent Calendar Second Day Regular Session",0,CA_201520160AB362,435,"2015-04-23 10:01:20",78,0,2,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB159,7,"2015-04-21 00:00:00",14,0,0,(PASS)
147510,"Do pass and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB236,7,"2015-04-21 00:00:00",14,0,0,(PASS)
147519,"Do pass as amended and be re-referred to the Committee on [Appropriations]",1,CA_201520160AB281,7,"2015-04-21 00:00:00",14,0,0,(PASS)
